time,behavior,intensity
11:56:06,Finger Tapping,0.036590635776519775
11:56:06,Hand Fidgeting,0.04999118481633457
11:56:06,Finger Tapping,0.037006670236587526
11:56:06,Hand Fidgeting,0.048789136158081135
11:56:06,Finger Tapping,0.036342042684555056
11:56:06,Hand Fidgeting,0.04640962078393079
11:56:06,Finger Tapping,0.0352981706460317
11:56:07,Hand Fidgeting,0.04583676683374853
11:56:07,Finger Tapping,0.03486001491546631
11:56:07,Hand Fidgeting,0.045149859402189955
11:56:07,Finger Tapping,0.0348231832186381
11:56:07,Hand Fidgeting,0.04510808382010944
11:56:07,Finger Tapping,0.034700169165929155
11:56:07,Hand Fidgeting,0.0447317012716301
11:56:07,Finger Tapping,0.03430257638295491
11:56:07,Hand Fidgeting,0.043950961560100074
11:56:07,Finger Tapping,0.03407679398854573
11:56:07,Hand Fidgeting,0.043460220688081
11:56:07,Finger Tapping,0.032887989282608034
11:56:07,Hand Fidgeting,0.04349921228009912
11:56:07,Finger Tapping,0.032839417457580566
11:56:07,Hand Fidgeting,0.040248397798037475
11:56:07,Finger Tapping,0.031603894631067914
11:56:07,Hand Fidgeting,0.041189224096510456
11:56:07,Finger Tapping,0.03254011074701945
11:56:07,Hand Fidgeting,0.044980886934415126
11:56:07,Finger Tapping,0.035854285955429076
11:56:07,Hand Fidgeting,0.047168719137907024
11:56:07,Finger Tapping,0.038117796182632446
11:56:07,Leg Movement,0.024349765076368043
11:56:07,Hand Fidgeting,0.050734755298091475
11:56:07,Finger Tapping,0.041838087638219196
11:56:07,Leg Movement,0.030284644354530495
11:56:07,Hand Fidgeting,0.04826641001960673
11:56:07,Finger Tapping,0.03965608477592468
11:56:07,Leg Movement,0.030868686081326265
11:56:07,Hand Fidgeting,0.048482980319718635
11:56:07,Finger Tapping,0.0409397820631663
11:56:07,Leg Movement,0.03249626952876597
11:56:07,Hand Fidgeting,0.04987337338662561
11:56:07,Finger Tapping,0.04301188190778096
11:56:07,Leg Movement,0.038488169509358454
11:56:07,Hand Fidgeting,0.05003183730551618
11:56:07,Finger Tapping,0.04307551582654317
11:56:07,Leg Movement,0.04006161613800528
11:56:07,Hand Fidgeting,0.05118117875291984
11:56:07,Finger Tapping,0.04404126803080241
11:56:07,Leg Movement,0.04020492467022992
11:56:08,Hand Fidgeting,0.051452426690765
11:56:08,Finger Tapping,0.04455147981643677
11:56:08,Leg Movement,0.04019806428174023
11:56:08,Hand Fidgeting,0.05245722289800506
11:56:08,Finger Tapping,0.045556463797887164
11:56:08,Leg Movement,0.040483330683718455
11:56:08,Hand Fidgeting,0.05301979354841575
11:56:08,Finger Tapping,0.04633121291796367
11:56:08,Leg Movement,0.040400615941317934
11:56:08,Hand Fidgeting,0.05189807188904183
11:56:08,Finger Tapping,0.046553723017374676
11:56:08,Leg Movement,0.040215144976373435
11:56:08,Hand Fidgeting,0.05138251686353409
11:56:08,Finger Tapping,0.04605856537818909
11:56:08,Leg Movement,0.0402608545012867
11:56:08,Hand Fidgeting,0.05189571156897624
11:56:08,Finger Tapping,0.046567871173222856
11:56:08,Leg Movement,0.04012271167251324
11:56:08,Hand Fidgeting,0.04659697057284294
11:56:08,Finger Tapping,0.04122706254323324
11:56:08,Leg Movement,0.03982793064538058
11:56:08,Hand Fidgeting,0.04393472729210872
11:56:08,Finger Tapping,0.03814758658409119
11:56:08,Leg Movement,0.03729474900187297
11:56:08,Hand Fidgeting,0.04271473317344994
11:56:08,Finger Tapping,0.03747140169143677
11:56:08,Leg Movement,0.03702499062549499
11:56:08,Hand Fidgeting,0.0393852072177456
11:56:08,Finger Tapping,0.03424819111824036
11:56:08,Leg Movement,0.03698838365700038
11:56:08,Hand Fidgeting,0.041301516872123224
11:56:08,Finger Tapping,0.036553821961085003
11:56:08,Leg Movement,0.03715694176135128
11:56:08,Hand Fidgeting,0.041538419400637155
11:56:08,Finger Tapping,0.03667475779851278
11:56:08,Leg Movement,0.03561262445047194
11:56:08,Hand Fidgeting,0.04235353286610367
11:56:08,Finger Tapping,0.03749522566795349
11:56:08,Leg Movement,0.03532482630014851
11:56:08,Hand Fidgeting,0.04287258732995004
11:56:08,Finger Tapping,0.03793594241142273
11:56:08,Leg Movement,0.03565742846951931
11:56:08,Hand Fidgeting,0.0441982196655307
11:56:08,Finger Tapping,0.03873611489931742
11:56:08,Leg Movement,0.03565398375527833
11:56:08,Hand Fidgeting,0.04656232187162234
11:56:08,Finger Tapping,0.04117850065231323
11:56:08,Leg Movement,0.035458895030661866
11:56:08,Hand Fidgeting,0.04818733387989497
11:56:08,Finger Tapping,0.041178097327550255
11:56:08,Leg Movement,0.035950541029129646
11:56:09,Hand Fidgeting,0.04921366747045622
11:56:09,Finger Tapping,0.04127614299456279
11:56:09,Leg Movement,0.036017776458083677
11:56:09,Hand Fidgeting,0.048562537772963196
11:56:09,Finger Tapping,0.041399025917053224
11:56:09,Leg Movement,0.03598616176753108
11:56:09,Hand Fidgeting,0.04867551415145017
11:56:09,Finger Tapping,0.041758726040522255
11:56:09,Leg Movement,0.035954574226853844
11:56:09,Hand Fidgeting,0.04976252223159076
11:56:09,Finger Tapping,0.04278256893157959
11:56:09,Leg Movement,0.03610596879832858
11:56:09,Hand Fidgeting,0.048709761347690665
11:56:09,Finger Tapping,0.041873576243718465
11:56:09,Leg Movement,0.036159912358766526
11:56:09,Hand Fidgeting,0.04452553847690884
11:56:09,Finger Tapping,0.03839339017868042
11:56:09,Leg Movement,0.035860678728533345
11:56:09,Hand Fidgeting,0.04220309944331148
11:56:09,Finger Tapping,0.03634700377782186
11:56:09,Leg Movement,0.021909115104106282
11:56:09,Hand Fidgeting,0.03881062130027167
11:56:09,Finger Tapping,0.03294754425684611
11:56:09,Hand Fidgeting,0.03831214311000413
11:56:09,Finger Tapping,0.032887128988901775
11:56:09,Hand Fidgeting,0.03937294679200814
11:56:09,Finger Tapping,0.03399190107981364
11:56:09,Hand Fidgeting,0.03771593719957372
11:56:09,Finger Tapping,0.03233460982640584
11:56:09,Hand Fidgeting,0.038002277314266295
11:56:09,Finger Tapping,0.032841817537943525
11:56:09,Hand Fidgeting,0.03804029283746322
11:56:09,Finger Tapping,0.03306722044944763
11:56:09,Hand Fidgeting,0.038444936966353344
11:56:09,Finger Tapping,0.033494975169499716
11:56:09,Hand Fidgeting,0.03768645817439069
11:56:09,Finger Tapping,0.03275742530822754
11:56:09,Hand Fidgeting,0.03640582633632971
11:56:09,Finger Tapping,0.031488315264383955
11:56:09,Hand Fidgeting,0.03745778916629709
11:56:09,Finger Tapping,0.03129921754201253
11:56:10,Hand Fidgeting,0.03776111997008816
11:56:10,Finger Tapping,0.03143328626950582
11:56:10,Hand Fidgeting,0.03819067881350546
11:56:10,Finger Tapping,0.0317426065603892
11:56:10,Hand Fidgeting,0.03878153742090354
11:56:10,Finger Tapping,0.031889498233795166
11:56:10,Hand Fidgeting,0.04005180279351174
11:56:10,Finger Tapping,0.03181475003560384
11:56:10,Hand Fidgeting,0.041576962647584585
11:56:10,Finger Tapping,0.03181786735852559
11:56:10,Hand Fidgeting,0.04039017742280293
11:56:10,Finger Tapping,0.030868295828501383
11:56:10,Hand Fidgeting,0.03776952363057447
11:56:10,Finger Tapping,0.02843348979949951
11:56:10,Hand Fidgeting,0.04019144112403868
11:56:10,Finger Tapping,0.030891486008961997
11:56:10,Hand Fidgeting,0.047141466119028246
11:56:10,Finger Tapping,0.0363422691822052
11:56:10,Hand Fidgeting,0.05415873747519356
11:56:10,Finger Tapping,0.04224895238876343
11:56:10,Hand Fidgeting,0.05618541812269427
11:56:10,Finger Tapping,0.04379804531733195
11:56:10,Hand Fidgeting,0.05659997787369887
11:56:10,Finger Tapping,0.04406572182973226
11:56:10,Hand Fidgeting,0.055817666812246404
11:56:10,Finger Tapping,0.04468063513437907
11:56:10,Hand Fidgeting,0.05516702669053384
11:56:10,Finger Tapping,0.04472670555114746
11:56:10,Hand Fidgeting,0.056666135648622225
11:56:10,Finger Tapping,0.04622308015823364
11:56:10,Hand Fidgeting,0.05669762743804327
11:56:10,Finger Tapping,0.04618792533874512
11:56:11,Hand Fidgeting,0.05607938899135027
11:56:11,Finger Tapping,0.04510083595911662
11:56:11,Hand Fidgeting,0.0643730086144885
11:56:11,Finger Tapping,0.05337665478388468
11:56:11,Hand Fidgeting,0.07356880986320048
11:56:11,Finger Tapping,0.06236054499944051
11:56:11,Hand Fidgeting,0.07797142430985345
11:56:11,Finger Tapping,0.06664884885152181
11:56:11,Leg Movement,0.020755347422590064
11:56:11,Hand Fidgeting,0.07884340005262715
11:56:11,Finger Tapping,0.06756022175153097
11:56:11,Leg Movement,0.021867351710984875
11:56:11,Hand Fidgeting,0.08141671168394646
11:56:11,Finger Tapping,0.07021294236183166
11:56:11,Leg Movement,0.023917760801879386
11:56:11,Hand Fidgeting,0.09159911456513269
11:56:11,Finger Tapping,0.08033914566040039
11:56:11,Leg Movement,0.02464746133078185
11:56:11,Hand Fidgeting,0.09184064964905247
11:56:11,Finger Tapping,0.08058181802431742
11:56:11,Leg Movement,0.029041744491357768
11:56:11,Hand Fidgeting,0.09168484983034704
11:56:11,Finger Tapping,0.0803100327650706
11:56:11,Leg Movement,0.032563567171292156
11:56:11,Hand Fidgeting,0.08967299036687584
11:56:11,Finger Tapping,0.07797761162122091
11:56:11,Leg Movement,0.033002884406420276
11:56:11,Hand Fidgeting,0.08823401890173735
11:56:11,Finger Tapping,0.07653554876645406
11:56:11,Leg Movement,0.0336369695481341
11:56:11,Hand Fidgeting,0.08778819557420049
11:56:11,Finger Tapping,0.07608970403671264
11:56:11,Leg Movement,0.034138584379947455
11:56:11,Hand Fidgeting,0.08783604325421988
11:56:11,Finger Tapping,0.07613547245661417
11:56:11,Leg Movement,0.03425451041603813
11:56:11,Hand Fidgeting,0.08647675028725747
11:56:11,Finger Tapping,0.07595200935999552
11:56:11,Leg Movement,0.03410164528865851
11:56:11,Hand Fidgeting,0.08633162548323012
11:56:11,Finger Tapping,0.07590697010358174
11:56:11,Leg Movement,0.0339915402205291
11:56:11,Hand Fidgeting,0.08523929178691897
11:56:11,Finger Tapping,0.07492993275324504
11:56:11,Leg Movement,0.037998897341363934
11:56:11,Hand Fidgeting,0.08508153592619812
